127,./playback/STIMULI/wavFilesTest/5401-39515-0004_6241-61943-0001_03_31_nspkrs_2.wav,2,2,TEST, 0.00,6.611,6.644
73,./playback/STIMULI/wavFilesTest/986-129388-0046_986-129388-0002_03_65_nspkrs_1.wav,1,1,TEST, 0.03,6.656,6.690
129,./playback/STIMULI/wavFilesTest/1100-124547-0024_6829-68771-0028_03_65_nspkrs_2.wav,2,1,TEST, 0.03,7.315,7.351
44,./playback/STIMULI/wavFilesTest/3259-158083-0088_3259-158083-0011_02_66_nspkrs_1.wav,1,2,TEST, 0.29,7.976,8.011
40,./playback/STIMULI/wavFilesTest/5727-47030-0068_5727-47030-0024_02_88_nspkrs_1.wav,1,1,TEST, 0.00,5.472,5.505
140,./playback/STIMULI/wavFilesTest/7754-105383-0049_7783-107486-0039_03_84_nspkrs_2.wav,2,2,TEST, 0.00,7.517,7.552
81,./playback/STIMULI/wavFilesTest/4446-2275-0038_4446-2271-0006_04_53_nspkrs_1.wav,1,2,TEST, 0.20,7.720,7.760
112,./playback/STIMULI/wavFilesTest/2830-3980-0004_6494-60801-0033_03_81_nspkrs_2.wav,2,2,TEST, 0.21,8.170,8.206
150,./playback/STIMULI/wavFilesTest/5740-97610-0037_6782-61316-0044_03_73_nspkrs_2.wav,2,2,TEST, 0.22,7.688,7.730
145,./playback/STIMULI/wavFilesTest/2368-157056-0024_3607-29116-0043_04_41_nspkrs_2.wav,2,2,TEST, 0.16,8.875,8.912
1,./playback/STIMULI/wavFilesTest/3070-166423-0027_3070-166421-0013_04_50_nspkrs_1.wav,1,1,TEST, 0.03,7.168,7.202
184,./playback/STIMULI/wavFilesTest/237-134500-0019_4195-186238-0000_02_86_nspkrs_2.wav,2,1,TEST, 0.00,6.431,6.466
