52,./playback/STIMULI/english/wavFilesTest/2514-149482-0072_5105-28240-0007_04_95_nspkrs_2.wav,2,2,TEST, 0.00,9.633,9.656
65,./playback/STIMULI/english/wavFilesTest/4854-24731-0065_7139-75360-0016_04_69_nspkrs_2.wav,2,2,TEST, 0.00,9.676,9.700
89,./playback/STIMULI/english/wavFilesTest/479-134717-0014_479-107479-0022_03_98_nspkrs_1.wav,1,1,TEST, 0.00,6.680,6.711
42,./playback/STIMULI/english/wavFilesTest/1089-134691-0018_1089-134686-0027_03_09_nspkrs_1.wav,1,1,TEST, 0.00,5.841,5.864
133,./playback/STIMULI/english/wavFilesTest/652-130737-0004_652-130726-0009_04_99_nspkrs_1.wav,1,1,TEST, 0.00,8.890,8.918
94,./playback/STIMULI/english/wavFilesTest/4992-41797-0006_7302-86815-0020_04_55_nspkrs_2.wav,2,2,TEST, 0.00,9.303,9.328
141,./playback/STIMULI/english/wavFilesTest/708-129393-0119_708-129393-0048_03_86_nspkrs_1.wav,1,1,TEST, 0.00,6.499,6.522
82,./playback/STIMULI/english/wavFilesTest/4236-8927-0076_6330-66016-0028_04_62_nspkrs_2.wav,2,2,TEST, 0.00,8.897,8.924
3,./playback/STIMULI/english/wavFilesTest/1052-139307-0016_8014-112602-0024_03_13_nspkrs_2.wav,2,2,TEST, 0.00,6.563,6.594
77,./playback/STIMULI/english/wavFilesTest/3994-149798-0026_3994-149798-0015_02_97_nspkrs_1.wav,1,1,TEST, 0.00,6.152,6.178
121,./playback/STIMULI/english/wavFilesTest/5918-46890-0084_777-126732-0054_02_54_nspkrs_2.wav,2,2,TEST, 0.00,5.619,5.643
71,./playback/STIMULI/english/wavFilesTest/3446-144021-0017_3446-144019-0028_04_54_nspkrs_1.wav,1,1,TEST, 0.00,8.931,8.957
90,./playback/STIMULI/english/wavFilesTest/7276-90847-0021_7276-284424-0026_02_62_nspkrs_1.wav,1,1,TEST, 0.00,6.431,6.463
83,./playback/STIMULI/english/wavFilesTest/4446-2275-0038_4446-2271-0006_04_53_nspkrs_1.wav,1,2,TEST, 0.00,7.493,7.517
102,./playback/STIMULI/english/wavFilesTest/5386-8684-0008_7176-92135-0007_03_85_nspkrs_2.wav,2,2,TEST, 0.00,7.191,7.216
112,./playback/STIMULI/english/wavFilesTest/5727-47030-0068_5727-47030-0024_02_88_nspkrs_1.wav,1,2,TEST, 0.00,5.448,5.486
140,./playback/STIMULI/english/wavFilesTest/7021-85628-0025_7021-85628-0004_02_77_nspkrs_1.wav,1,1,TEST, 0.00,5.634,5.659
101,./playback/STIMULI/english/wavFilesTest/5339-14134-0071_5339-14134-0036_02_79_nspkrs_1.wav,1,1,TEST, 0.00,5.684,5.708
17,./playback/STIMULI/english/wavFilesTest/1337-10674-0044_1337-10674-0016_04_96_nspkrs_1.wav,1,1,TEST, 0.00,7.840,7.871
4,./playback/STIMULI/english/wavFilesTest/1054-143005-0054_1898-145724-0023_03_04_nspkrs_2.wav,2,2,TEST, 0.00,5.915,5.937
16,./playback/STIMULI/english/wavFilesTest/1323-138548-0027_8635-295756-0035_04_52_nspkrs_2.wav,2,2,TEST, 0.00,8.847,8.877
87,./playback/STIMULI/english/wavFilesTest/4595-45218-0039_4595-45204-0025_04_18_nspkrs_1.wav,1,1,TEST, 0.00,6.911,6.933
